2022-07-03 00:23:23,462 INFO     ---------------------------------------------------------------------------------------------
2022-07-03 00:23:23,463 INFO     Geo: cqd
2022-07-03 00:23:23,463 INFO     Data Path: data/FB15k-237-betae
2022-07-03 00:23:23,463 INFO     #entity: 14505
2022-07-03 00:23:23,463 INFO     #relation: 474
2022-07-03 00:23:23,463 INFO     #max steps: 150000
2022-07-03 00:23:23,463 INFO     Evaluate unoins using: DNF
2022-07-03 00:23:23,463 INFO     loading data
2022-07-03 00:24:03,781 INFO     Training info:
2022-07-03 00:24:03,785 INFO     2i: 149689
2022-07-03 00:24:04,426 INFO     Validation info:
2022-07-03 00:24:04,426 INFO     2i: 5000
2022-07-03 00:24:04,427 INFO     Test info:
2022-07-03 00:24:04,427 INFO     2i: 5000
2022-07-03 00:24:08,420 INFO     Model Parameter Configuration:
2022-07-03 00:24:08,420 INFO     Parameter embeddings.0.weight: torch.Size([14505, 2000]), require_grad = True
2022-07-03 00:24:08,420 INFO     Parameter embeddings.1.weight: torch.Size([474, 2000]), require_grad = True
2022-07-03 00:24:08,420 INFO     Parameter score_transform_ent_fun.weight: torch.Size([2, 2000]), require_grad = True
2022-07-03 00:24:08,420 INFO     Parameter score_transform_ent_fun.bias: torch.Size([2]), require_grad = True
2022-07-03 00:24:08,420 INFO     Parameter Number: 29962002
2022-07-03 00:24:08,450 INFO     Loading checkpoint models/fb15k-237-betae...
2022-07-03 00:24:08,595 INFO     tasks = 2i
2022-07-03 00:24:08,595 INFO     init_step = 99999
2022-07-03 00:24:08,596 INFO     Start Training...
2022-07-03 00:24:08,596 INFO     learning_rate = 0
2022-07-03 00:24:08,596 INFO     batch_size = 1024
2022-07-03 00:24:08,596 INFO     hidden_dim = 1000
2022-07-03 00:24:08,596 INFO     gamma = 12.000000
2022-07-03 00:24:09,243 INFO     Evaluating on Valid Dataset...
posix.uname_result(sysname='Linux', nodename='sweetums-609-3.local', release='3.10.0-1160.49.1.el7.x86_64', version='#1 SMP Tue Nov 30 15:51:32 UTC 2021', machine='x86_64')
  0%|          | 0/5000 [00:00<?, ?it/s]2022-07-03 00:24:09,252 INFO     Evaluating the model... (0/5000)
